inference_index,sim_time,v0000,v0001,v0002,v0003,v0004,v0005,v0006,v0007,v0008,v0009,v0010,v0011,v0012,v0013,v0014,v0015,v0016,v0017,v0018,v0019,v0020,v0021,v0022,v0023,v0024,v0025,v0026,v0027,v0028,v0029,v0030,v0031,v0032,v0033,v0034,v0035,v0036,v0037,v0038,v0039,v0040,v0041,v0042,v0043,v0044,v0045,v0046,v0047,v0048,v0049,v0050,v0051,v0052,v0053,v0054,v0055,v0056,v0057,v0058,v0059,v0060,v0061,v0062,v0063,v0064,v0065,v0066,v0067,v0068,v0069,v0070,v0071,v0072,v0073,v0074,v0075,v0076,v0077,v0078,v0079,v0080,v0081,v0082,v0083,v0084,v0085,v0086,v0087,v0088,v0089,v0090,v0091,v0092,v0093,v0094,v0095,v0096,v0097,v0098,v0099,v0100,v0101,v0102,v0103,v0104,v0105,v0106,v0107,v0108,v0109,v0110,v0111,v0112,v0113,v0114,v0115,v0116,v0117,v0118,v0119,v0120,v0121,v0122,v0123,v0124,v0125,v0126,v0127
1173,34.160000,-0.045726,-0.024603,-0.307193,0.044567,0.119805,0.087849,-0.241745,-0.322757,0.409335,-0.209819,0.012671,-0.013385,-0.010730,0.448018,-0.074842,-0.000261,-0.061194,-0.278488,0.159093,0.091758,0.049304,0.002420,-0.057211,-0.010256,0.038688,0.194160,0.216188,-0.208489,0.321618,-0.293695,0.087702,-0.124210,-0.293200,-0.073277,0.315785,0.005840,0.029180,0.286643,-0.096454,0.096926,-0.569806,-0.397560,0.263592,-0.175879,0.260525,-0.376729,0.128400,-0.213123,-0.242075,-0.672541,-0.322590,-0.060360,0.125778,0.046126,0.318286,0.380476,-0.324393,-0.327126,0.238647,0.048944,-0.373046,0.119025,0.168939,-0.074075,0.403379,-0.005151,0.085689,0.011306,0.023652,-0.175417,0.249073,0.323042,-0.081901,-0.237324,-0.042947,0.137018,-0.024518,0.412108,0.129520,-0.057042,0.231593,0.308182,0.146961,-0.055392,0.464878,-0.414928,0.047823,-0.317196,0.196371,-0.018660,-0.042078,0.055944,-0.153963,0.025181,0.022785,0.190139,-0.115040,-0.264178,0.214503,0.148649,-0.431263,0.195599,-0.219097,0.147145,0.244735,0.044101,0.155336,-0.004416,0.075939,-0.017254,0.326321,-0.282560,0.139927,0.030676,0.160376,-0.042149,-0.334702,0.243034,0.027302,-0.122017,0.020009,-0.228124,0.018577,0.131072,-0.043330,-0.044622,0.109407,-0.029735
1174,34.180000,-0.047988,-0.028293,-0.304951,0.033805,0.118116,0.093045,-0.247850,-0.321315,0.408879,-0.203125,0.013278,-0.014138,-0.003561,0.438813,-0.067659,-0.000591,-0.050870,-0.282569,0.165638,0.097368,0.049551,0.002498,-0.080360,-0.014836,0.033064,0.209150,0.226427,-0.206619,0.299914,-0.284282,0.087772,-0.117686,-0.295552,-0.075456,0.304060,0.001562,0.025678,0.287658,-0.101758,0.094088,-0.566891,-0.396784,0.272515,-0.180690,0.250678,-0.371256,0.121891,-0.214354,-0.258907,-0.670239,-0.325065,-0.046919,0.126554,0.042899,0.309529,0.391594,-0.310897,-0.335352,0.249899,0.049727,-0.377308,0.133384,0.177151,-0.074516,0.378847,-0.007133,0.075924,0.009533,0.021166,-0.174536,0.252784,0.324395,-0.068698,-0.234593,-0.047789,0.131541,-0.013276,0.426099,0.136442,-0.053517,0.222107,0.314214,0.131206,-0.058013,0.452173,-0.434948,0.037998,-0.301317,0.196486,-0.014967,-0.042109,0.057778,-0.165995,0.015639,0.018081,0.190569,-0.114821,-0.253223,0.200816,0.153709,-0.442023,0.183019,-0.225295,0.161822,0.259454,0.061799,0.157719,-0.002586,0.067248,-0.010238,0.317783,-0.271041,0.102948,0.028482,0.161714,-0.042056,-0.329982,0.256472,0.016290,-0.113527,-0.007771,-0.218028,0.012708,0.123248,-0.047556,-0.049924,0.104073,-0.026859
1175,34.200000,-0.049824,-0.031527,-0.319679,0.025383,0.110178,0.092577,-0.255877,-0.307875,0.421191,-0.200730,0.010196,-0.015688,0.003244,0.411404,-0.064565,-0.001186,-0.038329,-0.272627,0.170917,0.102697,0.056405,0.002923,-0.107603,-0.014489,0.039998,0.231181,0.224001,-0.190063,0.289724,-0.286531,0.084350,-0.123182,-0.304381,-0.074128,0.296620,-0.002402,0.022743,0.297457,-0.101828,0.091284,-0.559900,-0.400437,0.266529,-0.176940,0.246399,-0.382513,0.132559,-0.224287,-0.277501,-0.671110,-0.343511,-0.032845,0.120485,0.038486,0.295244,0.381866,-0.311223,-0.309704,0.256041,0.052457,-0.383856,0.167796,0.174370,-0.059254,0.367518,-0.008234,0.055802,0.005365,0.016725,-0.179618,0.261474,0.322883,-0.061965,-0.231209,-0.042773,0.128450,-0.008716,0.422773,0.140397,-0.055132,0.217666,0.310389,0.119479,-0.056628,0.439713,-0.446602,0.035724,-0.291442,0.191004,-0.015347,-0.040409,0.058734,-0.167883,0.025073,0.014400,0.186663,-0.108299,-0.255520,0.197602,0.152300,-0.437474,0.187885,-0.229127,0.164204,0.273044,0.076538,0.151216,-0.001109,0.056844,-0.004820,0.309808,-0.262542,0.067804,0.026567,0.158678,-0.045808,-0.340852,0.250113,0.011042,-0.108067,-0.024695,-0.225817,0.021913,0.108169,-0.051340,-0.044138,0.102410,-0.023338
1176,34.220000,-0.049017,-0.033309,-0.344989,0.018473,0.082641,0.078075,-0.248214,-0.316868,0.457099,-0.198676,0.006273,-0.016966,-0.010032,0.375015,-0.053234,-0.001788,-0.036439,-0.290098,0.177653,0.106299,0.058059,0.003486,-0.114868,-0.018881,0.023010,0.250161,0.227323,-0.157169,0.276684,-0.271953,0.087733,-0.110587,-0.319817,-0.065947,0.290705,-0.007616,0.021855,0.292775,-0.117421,0.086529,-0.558401,-0.415585,0.284740,-0.181726,0.239890,-0.361999,0.125063,-0.217315,-0.282348,-0.660647,-0.325268,-0.022308,0.116858,0.034303,0.307527,0.387904,-0.305634,-0.272799,0.252426,0.052433,-0.386227,0.211601,0.177281,-0.062893,0.362258,-0.011222,0.047880,-0.003049,0.007440,-0.184840,0.268738,0.320700,-0.063600,-0.224803,-0.050667,0.123917,-0.006654,0.418827,0.155415,-0.050140,0.198368,0.315149,0.109220,-0.052170,0.436659,-0.442601,0.023576,-0.283146,0.186873,-0.013177,-0.039899,0.059427,-0.181312,0.016307,0.012094,0.183966,-0.107610,-0.251784,0.178262,0.146362,-0.440741,0.185407,-0.225082,0.159682,0.276882,0.085991,0.134870,-0.000887,0.046609,0.003764,0.305536,-0.246409,0.032401,0.028495,0.161738,-0.053401,-0.327274,0.252203,0.006896,-0.106283,-0.025488,-0.242456,0.012664,0.095340,-0.043880,-0.052938,0.098738,-0.022160
1177,34.240000,-0.049057,-0.033378,-0.343545,0.017897,0.076612,0.084058,-0.248769,-0.329917,0.469045,-0.192382,0.003355,-0.015697,-0.016080,0.361814,-0.059205,-0.001801,-0.036190,-0.297139,0.181355,0.107141,0.070721,0.003727,-0.122651,-0.021107,0.016394,0.243499,0.234915,-0.142648,0.276629,-0.276672,0.088023,-0.110509,-0.326651,-0.064904,0.287515,-0.008682,0.020018,0.288735,-0.122720,0.079226,-0.558936,-0.431775,0.289565,-0.182836,0.228454,-0.352728,0.124273,-0.219675,-0.313987,-0.651096,-0.327273,-0.012532,0.115439,0.029569,0.313671,0.375840,-0.304969,-0.247626,0.249794,0.052112,-0.379887,0.245843,0.171059,-0.081179,0.353902,-0.012426,0.048351,-0.009609,0.000929,-0.183507,0.269902,0.321208,-0.060831,-0.225256,-0.040567,0.106327,-0.009286,0.418031,0.172542,-0.053004,0.195570,0.325917,0.104687,-0.051131,0.435343,-0.452715,0.013402,-0.274306,0.186653,-0.012858,-0.037626,0.058431,-0.182486,0.016634,0.012209,0.185361,-0.112791,-0.245485,0.144665,0.140148,-0.438205,0.182024,-0.223819,0.158252,0.292803,0.094361,0.131708,-0.000402,0.041763,0.008184,0.293697,-0.247152,0.015360,0.029865,0.160837,-0.054071,-0.322747,0.253084,0.006110,-0.107539,-0.026310,-0.255919,0.006120,0.086788,-0.045045,-0.055599,0.104142,-0.021525
1178,34.260000,-0.050532,-0.033173,-0.342631,0.008466,0.085921,0.084926,-0.242110,-0.323088,0.471552,-0.186981,0.003883,-0.013605,-0.009633,0.376341,-0.059406,-0.001501,-0.033142,-0.289366,0.182137,0.107190,0.074532,0.003634,-0.130624,-0.016484,0.012852,0.249041,0.227887,-0.144928,0.268227,-0.285210,0.083353,-0.108348,-0.328909,-0.072929,0.293869,-0.012883,0.011429,0.292842,-0.128929,0.078530,-0.563598,-0.428813,0.285861,-0.175749,0.232898,-0.366348,0.139828,-0.226081,-0.326306,-0.656241,-0.340586,-0.014439,0.111150,0.027713,0.312588,0.365388,-0.311630,-0.248500,0.252756,0.059976,-0.392258,0.288418,0.168101,-0.086283,0.358451,-0.013770,0.039325,-0.011735,-0.005029,-0.186879,0.280596,0.327140,-0.055583,-0.216930,-0.027877,0.106570,-0.007331,0.435104,0.178613,-0.052564,0.200309,0.339304,0.098805,-0.052148,0.424649,-0.459765,0.020495,-0.261504,0.181494,-0.011747,-0.038092,0.053995,-0.181672,0.025635,0.010127,0.194691,-0.106131,-0.244568,0.187267,0.140623,-0.439028,0.186009,-0.227874,0.144721,0.295337,0.093180,0.135063,0.002083,0.036392,0.009362,0.299709,-0.246003,0.008024,0.030226,0.163166,-0.053159,-0.331023,0.253256,0.006254,-0.109788,-0.032612,-0.248056,0.015758,0.076740,-0.046665,-0.047282,0.110542,-0.019276
1179,34.280000,-0.051277,-0.034759,-0.346916,0.008073,0.096579,0.102652,-0.236758,-0.329001,0.458463,-0.178332,0.004853,-0.010282,-0.014269,0.391816,-0.058810,-0.001743,-0.031138,-0.287969,0.180648,0.100890,0.074809,0.003517,-0.118610,-0.012251,-0.002093,0.252988,0.227613,-0.148688,0.289790,-0.290008,0.082330,-0.102252,-0.330967,-0.077056,0.302300,-0.013613,0.006265,0.287279,-0.135586,0.084608,-0.562449,-0.429168,0.280183,-0.175836,0.226837,-0.374269,0.139458,-0.222172,-0.344771,-0.658570,-0.340950,-0.014056,0.111547,0.029623,0.316851,0.368994,-0.312182,-0.241990,0.254099,0.055471,-0.398006,0.317058,0.171591,-0.090834,0.365468,-0.014753,0.045024,-0.013613,-0.006154,-0.179669,0.282833,0.329779,-0.049511,-0.212150,-0.030305,0.104296,-0.002235,0.453216,0.182159,-0.052795,0.199501,0.353680,0.096053,-0.054626,0.428230,-0.470803,0.022821,-0.264376,0.170768,-0.011071,-0.038918,0.052536,-0.189098,0.027891,0.006933,0.204645,-0.109210,-0.245790,0.206636,0.139878,-0.437595,0.178646,-0.224377,0.144318,0.299161,0.095022,0.137660,0.004061,0.033263,0.007476,0.301465,-0.243677,-0.002856,0.028760,0.162685,-0.050042,-0.330322,0.264494,0.006864,-0.124222,-0.027368,-0.232223,0.013375,0.070975,-0.047619,-0.046682,0.117976,-0.019314
1180,34.300000,-0.053233,-0.036833,-0.343343,0.012683,0.109294,0.101358,-0.241477,-0.335644,0.448440,-0.178068,0.007132,-0.010575,-0.024961,0.406907,-0.061003,-0.002245,-0.034052,-0.285739,0.189251,0.095830,0.068646,0.003099,-0.107449,-0.012503,-0.018643,0.253463,0.236986,-0.153022,0.289611,-0.288505,0.081475,-0.101557,-0.328211,-0.079139,0.311060,-0.015621,-0.000433,0.280649,-0.137606,0.086034,-0.563233,-0.422198,0.277972,-0.161551,0.230610,-0.380652,0.135953,-0.223399,-0.341284,-0.653029,-0.343036,-0.016598,0.113271,0.031439,0.304874,0.372060,-0.305942,-0.224019,0.255224,0.044408,-0.395268,0.322539,0.170365,-0.096260,0.362284,-0.014302,0.050391,-0.013512,-0.006872,-0.166329,0.280430,0.333595,-0.040511,-0.208504,-0.034675,0.096812,0.001960,0.457898,0.181718,-0.053115,0.201325,0.358558,0.101321,-0.054029,0.421599,-0.474001,0.017268,-0.255497,0.169652,-0.011396,-0.038432,0.053832,-0.201888,0.026917,-0.001289,0.210791,-0.109283,-0.245476,0.221642,0.137138,-0.440188,0.173524,-0.222019,0.144857,0.300339,0.095018,0.145371,0.004036,0.030063,0.003614,0.306252,-0.238079,-0.003568,0.024526,0.158624,-0.048089,-0.320857,0.278703,0.006780,-0.129307,-0.033747,-0.225555,0.002985,0.069695,-0.048042,-0.047383,0.125935,-0.019805
1181,34.320000,-0.054261,-0.036758,-0.337768,0.007485,0.128541,0.098660,-0.239412,-0.343789,0.428165,-0.183296,0.009963,-0.013312,-0.034590,0.423801,-0.057079,-0.001604,-0.030271,-0.282334,0.192930,0.094156,0.052489,0.002806,-0.098391,-0.011851,-0.036123,0.271042,0.239590,-0.159579,0.292009,-0.281972,0.079792,-0.098814,-0.326773,-0.079162,0.303384,-0.018647,-0.011998,0.274393,-0.140604,0.086556,-0.567864,-0.415024,0.276370,-0.151223,0.226200,-0.377554,0.132359,-0.223236,-0.337194,-0.620861,-0.344793,-0.016704,0.114933,0.032972,0.313010,0.376072,-0.302451,-0.234278,0.251228,0.041648,-0.387882,0.315910,0.173914,-0.094017,0.375247,-0.014492,0.036956,-0.012368,-0.002268,-0.154509,0.279384,0.335697,-0.031370,-0.207426,-0.042112,0.105987,0.002387,0.459983,0.178019,-0.050831,0.195173,0.370101,0.107154,-0.056204,0.420678,-0.471034,0.018321,-0.250766,0.169443,-0.010606,-0.038725,0.056322,-0.216144,0.022054,0.000463,0.211963,-0.113776,-0.235706,0.220392,0.136951,-0.445903,0.179980,-0.219769,0.157555,0.299338,0.087191,0.153751,0.004322,0.031315,0.000854,0.309115,-0.242617,-0.011070,0.024459,0.163312,-0.040341,-0.326427,0.289353,0.006417,-0.141027,-0.031328,-0.219482,-0.006228,0.067735,-0.048385,-0.051389,0.126058,-0.020778
1182,34.340000,-0.053611,-0.040230,-0.331081,0.002896,0.097576,0.081247,-0.255662,-0.346900,0.434349,-0.188231,0.009685,-0.015961,-0.031176,0.396996,-0.048595,-0.002161,-0.036495,-0.292621,0.201591,0.094127,0.053580,0.002933,-0.099007,-0.012954,-0.037393,0.282279,0.250554,-0.140096,0.278435,-0.282207,0.081035,-0.096371,-0.319421,-0.070701,0.302051,-0.019991,-0.009757,0.275682,-0.130524,0.087330,-0.559064,-0.418632,0.266991,-0.142203,0.238962,-0.370598,0.126192,-0.226529,-0.335468,-0.624855,-0.348504,-0.012487,0.107659,0.027802,0.309694,0.369515,-0.310239,-0.213802,0.253179,0.040159,-0.395670,0.287069,0.174022,-0.086632,0.365129,-0.013422,0.054915,-0.010945,-0.001418,-0.149272,0.264468,0.340692,-0.030450,-0.211457,-0.030885,0.106075,0.000473,0.443282,0.175345,-0.048663,0.202232,0.366261,0.115415,-0.052622,0.435521,-0.464868,0.008294,-0.236999,0.175765,-0.013693,-0.038477,0.059816,-0.224529,0.031273,0.004093,0.208964,-0.117727,-0.229288,0.174287,0.131503,-0.441731,0.185627,-0.226828,0.135882,0.287487,0.068299,0.142875,0.002206,0.028832,0.001992,0.307972,-0.248301,-0.017364,0.021829,0.159750,-0.034555,-0.315011,0.286881,0.007417,-0.142769,-0.043307,-0.230702,-0.012121,0.072087,-0.048392,-0.055284,0.119223,-0.021405
1183,34.360000,-0.051644,-0.036178,-0.331146,0.007644,0.073772,0.074376,-0.248998,-0.352825,0.449335,-0.191678,0.008044,-0.015215,-0.038938,0.364524,-0.048416,-0.003084,-0.042442,-0.305398,0.212219,0.094066,0.058297,0.003284,-0.108973,-0.013910,-0.027926,0.279714,0.246211,-0.116581,0.276066,-0.279332,0.085697,-0.097683,-0.325866,-0.064404,0.292342,-0.019847,-0.003003,0.273095,-0.123822,0.081502,-0.557354,-0.429594,0.269535,-0.140965,0.249413,-0.361060,0.127231,-0.228248,-0.331755,-0.620996,-0.347519,-0.015122,0.101219,0.019826,0.318390,0.361368,-0.322151,-0.204912,0.240984,0.045895,-0.394725,0.273118,0.170287,-0.082106,0.373690,-0.012768,0.063534,-0.011799,-0.007054,-0.146918,0.258538,0.339505,-0.040764,-0.218697,-0.026043,0.112166,-0.003102,0.420319,0.178282,-0.048561,0.203412,0.363808,0.114094,-0.051501,0.449146,-0.457090,0.001683,-0.232521,0.176571,-0.015593,-0.036729,0.057541,-0.216251,0.037725,0.008036,0.197377,-0.119410,-0.228783,0.126504,0.132638,-0.434793,0.195035,-0.231639,0.122451,0.280960,0.057008,0.128819,-0.000830,0.028137,0.008973,0.302337,-0.247382,-0.023306,0.023666,0.154834,-0.038935,-0.314958,0.272845,0.008942,-0.133747,-0.043738,-0.255147,-0.019966,0.065485,-0.043845,-0.058513,0.114255,-0.021692
1184,34.380000,-0.050921,-0.030655,-0.346826,0.017306,0.062699,0.066161,-0.236557,-0.358986,0.467098,-0.188814,0.006198,-0.011352,-0.054488,0.347990,-0.057529,-0.003890,-0.040567,-0.306273,0.217654,0.095526,0.066876,0.003161,-0.113182,-0.017037,-0.025205,0.259409,0.240538,-0.100615,0.268042,-0.283334,0.096851,-0.098385,-0.337278,-0.062724,0.281510,-0.018852,0.001336,0.267913,-0.129668,0.075484,-0.560935,-0.439406,0.289549,-0.138571,0.241603,-0.343686,0.123207,-0.223986,-0.337374,-0.621453,-0.336426,-0.015963,0.105626,0.016668,0.334180,0.358426,-0.328974,-0.193219,0.231233,0.046412,-0.388968,0.268999,0.164764,-0.094591,0.386889,-0.013952,0.042823,-0.012975,-0.015730,-0.142451,0.270868,0.330467,-0.055369,-0.222092,-0.037799,0.108812,-0.007097,0.424145,0.188861,-0.050333,0.192808,0.374233,0.104679,-0.052007,0.446762,-0.452986,-0.003827,-0.239986,0.181422,-0.013600,-0.036450,0.055149,-0.190793,0.033246,0.011065,0.193962,-0.114816,-0.224195,0.102976,0.136029,-0.431713,0.200806,-0.232593,0.121231,0.272413,0.069747,0.118830,-0.002397,0.033975,0.017240,0.297787,-0.243892,-0.025237,0.028775,0.161671,-0.047522,-0.313936,0.272209,0.010649,-0.128096,-0.009283,-0.256792,-0.034765,0.053747,-0.037313,-0.060506,0.114437,-0.022225
1185,34.400000,-0.053191,-0.034127,-0.336081,0.013430,0.068748,0.070841,-0.249253,-0.350966,0.474767,-0.187574,0.005833,-0.007885,-0.037919,0.351265,-0.058337,-0.003285,-0.037464,-0.289836,0.215744,0.093795,0.076922,0.003156,-0.133745,-0.014861,-0.008412,0.268766,0.230965,-0.100457,0.274251,-0.286707,0.096389,-0.096838,-0.339298,-0.066704,0.287421,-0.019232,0.007856,0.272812,-0.124257,0.076486,-0.569012,-0.445301,0.276664,-0.127506,0.237339,-0.366819,0.130867,-0.223347,-0.335957,-0.620076,-0.349810,-0.016180,0.101035,0.014869,0.331752,0.344697,-0.334824,-0.182423,0.236489,0.057265,-0.402719,0.292262,0.166478,-0.089928,0.384638,-0.013933,0.046937,-0.010882,-0.020658,-0.141586,0.273710,0.334388,-0.055103,-0.211027,-0.029430,0.109368,-0.004611,0.427355,0.193794,-0.052554,0.216632,0.368907,0.093964,-0.054985,0.446652,-0.456180,0.002049,-0.238104,0.180861,-0.016998,-0.035038,0.051062,-0.172684,0.053758,0.014035,0.195806,-0.114475,-0.236015,0.135107,0.135989,-0.419206,0.199808,-0.238844,0.108606,0.280117,0.065092,0.127301,-0.003055,0.033663,0.019003,0.301353,-0.252067,-0.023884,0.029985,0.161955,-0.047975,-0.312941,0.269358,0.012742,-0.123165,-0.024862,-0.253682,-0.027400,0.044470,-0.039075,-0.049794,0.120786,-0.020606
1186,34.420000,-0.052831,-0.033808,-0.336409,0.010494,0.059007,0.069486,-0.243927,-0.364424,0.472133,-0.179024,0.004868,-0.005992,-0.050924,0.344045,-0.062710,-0.003803,-0.041951,-0.300613,0.227497,0.088166,0.077767,0.003294,-0.117214,-0.013298,-0.018717,0.266064,0.235087,-0.100543,0.277727,-0.273983,0.098415,-0.091022,-0.341646,-0.064660,0.277681,-0.023052,0.008346,0.267591,-0.130612,0.074311,-0.573024,-0.457739,0.285607,-0.124831,0.235496,-0.355253,0.122719,-0.212731,-0.343719,-0.624782,-0.333983,-0.019328,0.103947,0.014469,0.334610,0.362178,-0.326993,-0.167933,0.231396,0.057062,-0.397629,0.290697,0.175475,-0.091203,0.376624,-0.015275,0.047234,-0.012322,-0.023867,-0.126059,0.266277,0.337060,-0.050906,-0.209570,-0.037217,0.104452,-0.001480,0.423793,0.195972,-0.049010,0.208917,0.381516,0.094360,-0.055002,0.450883,-0.449581,-0.015534,-0.233807,0.177101,-0.019505,-0.034990,0.052447,-0.186804,0.047467,0.009239,0.193739,-0.117758,-0.243951,0.150053,0.139451,-0.420558,0.194975,-0.224559,0.107727,0.283551,0.066461,0.121785,-0.002180,0.030624,0.021517,0.297703,-0.244441,-0.034305,0.028205,0.156269,-0.057220,-0.304863,0.266693,0.010100,-0.119970,-0.016934,-0.252985,-0.032042,0.036506,-0.032934,-0.063625,0.122902,-0.019426
1187,34.440000,-0.052718,-0.037596,-0.343715,0.004880,0.056404,0.071527,-0.248747,-0.348377,0.483160,-0.172900,0.004212,-0.012442,-0.039000,0.336726,-0.054556,-0.004051,-0.035863,-0.290493,0.225450,0.089229,0.073323,0.003390,-0.123326,-0.012342,-0.027874,0.267976,0.242540,-0.095531,0.272860,-0.263839,0.098214,-0.086760,-0.332628,-0.063004,0.287572,-0.023123,0.004638,0.277905,-0.134099,0.073755,-0.573769,-0.463116,0.272050,-0.113724,0.238171,-0.369911,0.134899,-0.215549,-0.342167,-0.623740,-0.348656,-0.027004,0.094925,0.013580,0.329511,0.352257,-0.331181,-0.151318,0.230496,0.059135,-0.407844,0.284117,0.175933,-0.093854,0.389362,-0.014895,0.051366,-0.012594,-0.027880,-0.108145,0.265901,0.338538,-0.050353,-0.206033,-0.029167,0.111803,0.001707,0.420932,0.198912,-0.046002,0.218497,0.380469,0.098437,-0.052428,0.445463,-0.447232,-0.008502,-0.212391,0.174925,-0.019039,-0.035523,0.051330,-0.196463,0.065561,0.008117,0.189576,-0.118471,-0.250839,0.167498,0.134938,-0.414103,0.202012,-0.228037,0.098607,0.286586,0.042171,0.113479,0.000164,0.024704,0.024825,0.292998,-0.248481,-0.037960,0.028420,0.156798,-0.049526,-0.300791,0.272395,0.008047,-0.119337,-0.038633,-0.260574,-0.030865,0.033787,-0.036700,-0.063651,0.116016,-0.016848
1188,34.460000,-0.053275,-0.038987,-0.335111,0.002733,0.059045,0.073626,-0.240057,-0.361875,0.472754,-0.176739,0.004854,-0.012350,-0.053540,0.343673,-0.054594,-0.004993,-0.039133,-0.306106,0.232970,0.085888,0.070285,0.003397,-0.124243,-0.010753,-0.041041,0.269670,0.246596,-0.098184,0.278785,-0.257107,0.083021,-0.086219,-0.329587,-0.062213,0.283414,-0.024281,-0.000632,0.274939,-0.130450,0.069396,-0.585262,-0.457980,0.274331,-0.111721,0.246117,-0.364721,0.130657,-0.216440,-0.335483,-0.626006,-0.349858,-0.026237,0.095783,0.013483,0.335193,0.362901,-0.332926,-0.152050,0.226124,0.049519,-0.396534,0.302588,0.178896,-0.086062,0.383061,-0.015998,0.055167,-0.014455,-0.029694,-0.094628,0.256521,0.341438,-0.049975,-0.207124,-0.038823,0.116537,0.007608,0.420650,0.198587,-0.046554,0.214405,0.385056,0.101765,-0.052819,0.446974,-0.445480,-0.019179,-0.213771,0.166761,-0.017904,-0.036286,0.052232,-0.219171,0.057563,0.007887,0.194344,-0.121756,-0.251754,0.207119,0.134937,-0.423531,0.203338,-0.225749,0.099425,0.274789,0.037116,0.111409,-0.000059,0.019997,0.021541,0.301350,-0.254428,-0.040587,0.024412,0.157067,-0.046854,-0.295973,0.277116,0.005966,-0.127422,-0.039407,-0.248863,-0.033166,0.039593,-0.037326,-0.075825,0.120915,-0.016178
1189,34.480000,-0.054250,-0.039643,-0.334880,0.009991,0.071579,0.078487,-0.242786,-0.369217,0.468237,-0.181888,0.006362,-0.014895,-0.057791,0.361462,-0.059674,-0.004425,-0.037027,-0.307006,0.236821,0.083951,0.063076,0.002918,-0.126143,-0.011756,-0.047070,0.283333,0.251403,-0.113680,0.289919,-0.260024,0.059135,-0.089862,-0.336538,-0.065390,0.281162,-0.022879,-0.005999,0.273025,-0.132271,0.065886,-0.588019,-0.451168,0.274208,-0.102443,0.245078,-0.377614,0.135766,-0.220955,-0.338492,-0.623016,-0.357114,-0.024378,0.097909,0.013945,0.330935,0.362223,-0.330730,-0.149258,0.222125,0.043392,-0.391121,0.331944,0.171866,-0.077650,0.398112,-0.016123,0.045827,-0.015074,-0.032150,-0.081315,0.261566,0.339559,-0.046570,-0.208302,-0.049052,0.121987,0.007262,0.420357,0.203570,-0.046694,0.214015,0.381234,0.100036,-0.053182,0.443782,-0.446034,-0.022841,-0.217072,0.163629,-0.018969,-0.036200,0.051322,-0.239550,0.053645,0.010134,0.197310,-0.135192,-0.252348,0.220620,0.138398,-0.429552,0.211371,-0.219248,0.114632,0.278264,0.034303,0.123659,0.000787,0.019397,0.012997,0.302094,-0.262319,-0.034467,0.023544,0.161403,-0.039513,-0.304047,0.279389,0.005153,-0.141617,-0.037875,-0.248336,-0.030672,0.042877,-0.039055,-0.078387,0.127126,-0.017247
1190,34.500000,-0.055883,-0.039981,-0.329660,0.009028,0.073304,0.089411,-0.239307,-0.374111,0.465801,-0.186764,0.007368,-0.014781,-0.057724,0.380747,-0.060028,-0.003462,-0.043497,-0.314856,0.240267,0.083343,0.060018,0.002786,-0.117473,-0.010823,-0.059851,0.289585,0.257987,-0.122233,0.290637,-0.267465,0.047346,-0.084071,-0.329808,-0.063370,0.285148,-0.021496,-0.005971,0.274178,-0.129182,0.066518,-0.587408,-0.448501,0.275545,-0.094013,0.246482,-0.369314,0.134812,-0.217256,-0.350053,-0.611296,-0.350259,-0.022847,0.099341,0.013815,0.336210,0.355176,-0.337466,-0.147278,0.220882,0.037405,-0.390706,0.350508,0.172619,-0.079872,0.403629,-0.015751,0.058060,-0.013422,-0.031805,-0.073804,0.262754,0.338293,-0.041150,-0.208563,-0.046695,0.120759,0.004830,0.422587,0.204890,-0.043498,0.211561,0.383655,0.101181,-0.052638,0.442012,-0.450310,-0.027835,-0.214811,0.164157,-0.018751,-0.036759,0.051488,-0.247464,0.047434,0.009097,0.197368,-0.137495,-0.241907,0.216539,0.131640,-0.438533,0.209559,-0.219741,0.114683,0.271614,0.026723,0.129001,0.000784,0.017368,0.005900,0.306510,-0.266724,-0.023467,0.024543,0.160600,-0.034447,-0.295971,0.280169,0.006247,-0.150299,-0.037105,-0.256520,-0.029956,0.054865,-0.040193,-0.077190,0.128897,-0.019585
